card_id,customer_id,card_number,card_expiry_date,card_limit,card_balance,card_status
85c5c03a-6a82-4935-aad6-6d371adaa76f,ae961a0d-3636-4bd1-ac09-2be4f2b5ecfd,676131081272,2023-12-28,11774.78,11774.78,Blocked
a7436f07-5771-4877-92c3-7894fccb91ae,fa5ebfee-1eb3-42c3-8a70-50df9e627a3c,5538891993095316,2022-07-12,58711.17,49145.29,Active
de6ea790-35d3-418a-bd75-8b0c44626821,62d423cc-3534-40d8-826e-c6a5c5891bac,6512671234441703,2021-12-30,71521.76,32291.93,Active
fbe41bdb-8fa6-4969-833f-1495d79c9f3d,e85801a8-fd94-4583-be1a-8662731de278,4385960781102357,2022-09-22,32721.49,32721.49,Active
0f152995-e579-4d6f-ae5b-a61753258e65,db9662ec-a168-49ae-b129-6edec1c0999c,5146064351858899,2020-03-11,88237.3,10685.65,Active
0504a7ae-6f3e-47bf-9344-f8f79b1cb7b4,a33ad4dc-0c3d-418f-976b-e00d09aefb7c,3576182940107836,2020-04-06,42267.65,42267.65,Active
81d13b1a-1a42-421e-93a1-e3d0ff7e3dd9,b29b0eb8-cc43-4452-8402-0e6af7ae48f7,4405627195745679587,2020-05-21,42553.65,42553.65,Blocked
b8f03dea-2ffc-4015-8550-2dc861f8594b,be41e32a-77db-43ec-9900-5bbc9858c10d,30360317327940,2022-12-13,98326.17,96004.32,Inactive
eb98e926-f3c1-450b-b979-624c860b8d0b,b8264e7c-4d14-4241-a5f0-8c7d684f655d,4104454500071,2021-12-27,22172.89,22172.89,Inactive
899ca297-335b-451b-85b6-89278d9d62ab,40b65b5b-5d0a-4bcc-ba2e-f288e073b06f,30495683670125,2020-10-25,42190.82,42190.82,Active
e9f54d20-4283-4c98-8a53-a769bdec91df,644de4a8-00fc-42f9-9317-169a29a6f56a,6011432044285418,2021-06-12,12856.01,12856.01,Inactive
4105246f-afa9-4537-b3a4-caba3f8b0c10,6d395ce6-0213-4d92-9fb6-5177912cf5ca,4033067593865966601,2021-04-19,42180.48,821.28,Blocked
c230f576-bfdb-4d46-a1ed-88730506d71f,f8378349-a7ea-41c5-a92c-9a1a1c2ce29b,3526216649595650,2024-05-06,63428.59,32267.87,Active
0299b177-9a2c-45d7-8998-a364e316b618,7c0cd83d-34f3-4836-b3ee-084935cc1bfb,3529693681751564,2023-04-08,88852.62,58453.95,Blocked
c352f026-45d6-44f4-b1cb-c9b20288dee6,667bd177-9953-4129-b70b-ba9563c03fd3,6571639473027002,2020-04-08,34248.7,34248.7,Blocked
76bc6cc4-e17e-4d9e-9777-65f12de3857f,5dfa76c7-0aa3-42d6-b49b-43e1b396278e,3536850383352627,2020-01-23,33664.58,33664.58,Active
fc650435-548b-40fd-b889-1447ffae9807,1355431c-7df7-48b8-ab54-6d32d86641a2,2690979015997154,2023-01-23,77041.66,77041.66,Blocked
522ede3a-de7c-483b-8405-2b686d27f56c,4f5fbb7b-c4d3-4ae7-bb65-a76dcdc867d0,213175982925102,2022-07-27,48552.82,39290.01,Blocked
eddc1416-7d5a-4919-9333-01e3826c25b4,cdaacf48-377c-4a0c-afae-e7ba44e499d3,374088931340635,2022-07-08,36676.4,32005.64,Inactive
cdc6afd1-0833-4ffe-a05e-28d2d61006b9,6fb4ad7c-1727-439f-9e02-3ef5c2f5ecff,503823310506,2022-10-06,28183.06,28183.06,Blocked
4df04297-65bb-43a0-be96-2a0c3cbf9b42,9d0e580f-a109-43d4-b714-80297f5d8b10,4290951073546,2021-06-16,15508.76,15508.76,Inactive
8d646078-7b39-4ed4-94e7-550dab74ed37,667bd177-9953-4129-b70b-ba9563c03fd3,578063929173,2021-11-09,80518.97,72741.96,Blocked
4210e22d-3154-4914-aa42-b90b52f62940,e64ea281-5988-438b-bbd3-f9dbabe0a641,30450346553432,2024-05-26,69482.53,9367.28,Blocked
0dbb95e2-5fb2-4363-a995-cf0735d90ec0,609575b8-161a-40ca-8f06-44508651d654,4847005964895,2023-12-07,29083.06,29083.06,Active
64c854bd-d9a0-4730-870c-2c95c6d06d65,f3b432c3-b01d-4700-98a1-0653cdafb8ac,3547339090413838,2021-05-17,45914.53,45914.53,Active
b0a05722-0744-4194-8c78-09d25fce8c2f,5896a5fe-6397-4c7d-a36c-a7223a988eae,3546524960305203,2023-05-16,60816.8,60816.8,Inactive
62bc209a-e3a6-41b3-92af-6b33844c116d,e779c874-2e4d-49b6-aa7e-fc84096e8213,4888942948476,2023-12-27,84670.58,61961.21,Inactive
72dc89a0-7583-43f3-9b4f-92b8b46d7f23,59c144eb-2780-4897-98ca-4875e272d938,4202090179605,2023-10-15,54193.61,29952.26,Blocked
110860af-8df4-42ad-a4bb-ee3c0a7ecca4,d3c7115d-5b35-4556-ab45-f8e31249a3d6,347865405673227,2020-06-13,24644.05,24644.05,Blocked
4df9ee1d-7a1f-408b-807b-64bacbb45ed2,12128cca-32d9-4818-9c99-8d39a01904dd,503888889188,2023-01-12,15666.36,15666.36,Blocked
60db9889-b42f-41e5-91d9-70aa4f2998c0,a6c1e6ec-2373-4e58-84aa-9016b17f616f,676156427723,2023-09-20,48558.78,48558.78,Inactive
b127fc23-9342-4c0f-aa21-fb1b4abcb7b2,af4a0c06-45c0-4d9a-8288-eff223f1ece5,2668732104192148,2020-04-10,88237.54,31267.21,Inactive
e1094531-0287-4550-aa3a-c180eb970ea4,20e153d3-bcab-4a36-b2f6-e743def58f3e,4806648086359,2022-05-05,8020.29,8020.29,Inactive
265894a7-a595-4ba5-8a41-5c5563d68979,c182e3d9-cb55-4fb8-af35-ddb2b54705e7,4888863027977578,2022-12-24,87068.92,58022.31,Active
e2f9caed-8db1-4f8f-9440-80330dfc33eb,7ddf52f9-3341-4ddd-bb44-6eb27266cb59,4594463072348992,2022-10-06,90127.86,58139.74,Blocked
54c41182-fd98-44bb-9fb9-0e87e8dac65c,a30715c7-b7d0-41ea-bcad-1c1467091817,180008533512773,2023-09-24,57776.47,57776.47,Active
22f69ea3-357f-4ea3-9b5f-a016d0f916b9,70dd2800-910f-4e4f-b2fb-2e082ea2742e,3576941723227255,2021-07-04,8557.62,8557.62,Inactive
a124c448-bc41-4d54-9c90-b3a57098dd57,ca16352a-4d97-4b6c-8cb5-de47bc4c4c60,676123900950,2023-02-24,23147.18,23147.18,Inactive
4e8955bd-d683-41bb-a0e7-e4ce39724e74,eb99fa41-6f2b-4d3b-bdcc-9b8174fdba11,2240652718807328,2022-12-03,99117.87,23523.7,Blocked
c28049ca-5932-4151-bc53-716ec58aff8c,d3e14e99-9013-46ae-8976-9368f3a33a08,342731471128980,2023-09-06,95536.69,40104.87,Active
88d1663e-ff71-40a3-be7b-c056291461c4,93db2463-870a-4dc2-956b-1271f0d37005,4226584856071,2021-09-12,97698.83,68083.44,Active
a9a89cb3-b988-4630-bfd6-66571018a1e9,b7243706-fbae-4cff-b761-b146b948a70b,180083418667356,2023-01-12,69451.54,69451.54,Blocked
f1293d47-4463-4837-8ce2-6b18211aa881,48aa5baf-e173-41d5-a2cf-0bc1439fea5f,373354568227037,2021-10-15,89320.68,70737.73,Blocked
dcf1c835-01a9-4afa-a3ae-2486da556548,137c9c79-e88a-4571-bf64-de2a80676448,375450718379021,2021-09-27,73886.44,73886.44,Blocked
f9901dfe-cd25-4182-a19a-9d5f8ed42682,94e18116-a260-4bf0-a9c5-7a3bbcdf7917,3534238192012990,2023-08-12,66057.69,53912.42,Inactive
3797ec8f-2301-4fa0-b26a-4bb15d6e0c60,24909e9f-4d25-4a22-abc9-00465f149d2b,4881137910081641,2020-03-07,88861.15,55951.69,Active
61914458-0a32-475b-93ee-2003afd83fea,96df02a8-c581-4cc6-bc2b-40c0a660bae5,3516398765233720,2021-03-14,33042.28,33042.28,Inactive
90424fb8-8545-4684-a5e5-e6834383f192,7dc6d315-2ec2-409a-b329-3227fdb9457d,180060641115023,2023-06-08,43472.87,43472.87,Inactive
5daef3a7-7005-4fea-901f-0943841860c7,c2776907-f27a-40cb-9029-43237d0c050d,4949566336188541,2021-07-17,24870.19,24870.19,Inactive
8df22b97-a9a0-47d7-9128-f19be5a8a89b,c9e20807-d603-460b-b1e7-dc8dde2c573b,566016220006,2021-08-01,50788.13,50788.13,Blocked
8429fca1-4fb7-4397-9653-fa152324ab01,40d46c59-02db-4359-ad82-0d2d8c414107,2233247015819024,2022-02-11,98913.38,42688.35,Active
810b50f8-5d59-4c09-9d64-34b77879ad2b,809542e0-56ee-4bca-98bb-5da3cdb7ea5a,379696886812393,2020-02-15,42885.2,42885.2,Inactive
63af7748-48a7-4547-bb5e-0f67fa19be4f,9b854926-1416-47f1-b27f-2e8e95ea5fa0,3518735380187682,2024-04-02,57325.37,57325.37,Inactive
0886498b-3fd9-4a0c-b418-d72acb2eaf15,344d3899-e9e8-4d4e-835a-c90de30d34a3,6584432459618464,2023-11-13,76966.29,74673.22,Inactive
6358f4a1-47aa-4472-b2eb-594083194722,e85801a8-fd94-4583-be1a-8662731de278,4526211887900231,2023-01-10,73873.93,73873.93,Inactive
4387e484-25e7-44fc-b1ba-69b2b32714e4,778b974a-e79a-4163-ac61-628d9f221372,6579172361393536,2021-04-10,12411.41,12411.41,Blocked
638be85e-2973-4569-b6d3-bebb327915d7,645eb2c0-ab50-4426-948e-3cf2a1a4ac4f,3501552439851856,2022-01-29,23462.01,12494.36,Blocked
4f8f2594-d29e-4422-a8de-d104c16b7039,9bab18d3-6a49-409a-a536-745378bb9eb0,4920559875534,2021-05-12,29273.8,29273.8,Active
0ea83f94-44e5-48c8-9a95-39a0c6f8c50d,44959b2b-4fc7-4de5-8a78-fdfc5c9dccb1,4873329664938,2020-12-02,43068.51,12901.78,Blocked
079714bd-4aca-412d-a7f2-3a28edd2e087,271d5f66-2d73-434b-9076-4eb759a1b937,2227074025280270,2021-12-03,83208.33,59151.67,Blocked
4aafe3e5-4ab8-4a7e-a5be-269138ef3c2e,e25c58df-293f-427c-9092-7129a4db6851,375767131486426,2021-09-01,93238.2,14043.72,Blocked
82eebc89-6a22-4191-9e93-253dbf7a9037,cdaacf48-377c-4a0c-afae-e7ba44e499d3,3592939502728634,2022-04-03,68171.13,68171.13,Blocked
6f291083-35bc-41e2-a879-e3f46182aadc,bbcf60d6-0b8b-4554-87e2-82adcb1070d1,3519917443891901,2023-04-23,62519.41,62519.41,Inactive
b3cd46a9-159c-4887-9b9b-aedd08dda26e,85c1d345-bbb0-4ae6-af8c-98123422cf38,4221559520133,2022-01-28,66533.89,2215.8,Active
8ed6730f-b874-4cbf-b9a2-5a1288ae0772,6f46ce0e-c095-450c-8978-52750f3953fd,3502627682826372,2020-04-19,83447.81,83447.81,Active
ae308555-cd06-4264-8ab5-616b18c05ed3,ad0cc800-86ee-407c-b031-e41d3b8026c9,060463265797,2022-05-07,93306.21,8024.86,Inactive
0b65ecfb-0611-4989-ab46-d0f3dc9c3487,df0e55cb-434a-4631-b923-44d25867c1aa,347766601623638,2021-01-29,93847.56,32183.33,Inactive
a038e442-4d07-4f16-bcf0-e5dca0564ce8,4cfd98d0-92f4-4397-a9be-2d18448386cd,342832733229333,2023-12-07,30459.96,30459.96,Inactive
00bcf193-30f7-4b3f-b3fc-cf83e8b4ef94,cdaacf48-377c-4a0c-afae-e7ba44e499d3,3558320481912899,2022-04-09,11780.76,11780.76,Inactive
365cfc51-5ac5-4cf1-86e4-a56096f1eff5,1454a6bd-e267-4df4-b62f-8d1bb73bbadb,4968617072147781,2023-01-16,72663.31,72663.31,Blocked
3717c053-81b5-41c7-8139-342e0fc15dc9,f3b432c3-b01d-4700-98a1-0653cdafb8ac,30354096270637,2021-12-21,71377.99,61089.21,Blocked
20720815-c858-45cf-a517-6b98f0ae2856,7282ec7d-2bdd-4ac8-90e7-b8037fa2bc00,676332222618,2023-05-01,79856.14,4223.93,Inactive
795f3444-7dd7-4f83-a619-5ad842ce7bdb,dd9addd7-4e9d-4a8b-9e33-361e4b8a7b31,4684551788240,2024-04-05,78138.84,78138.84,Active
9e275c22-afca-41c8-971d-5e06c20e2503,a7feae1d-030c-4416-b662-32a35bacb95e,4251333384909644487,2023-10-28,43345.32,42284.96,Inactive
123f28a8-1db1-4dc4-85b5-9813d6ff6954,76221cb6-79c6-4840-b601-1d0a5231ea97,4129729229991754118,2020-07-16,85488.45,66073.65,Active
741e8d46-5fa1-470a-b577-1d7cb3bed400,360ac990-1cd8-4324-abe4-d33160c43544,4519773986216974,2023-04-13,95483.62,11707.34,Inactive
ad8a9e57-9016-4f16-91f5-47a041f4f166,ea226918-57c8-4843-b443-2d80f3ea4b20,4833703544999,2024-06-16,1235.4,1235.4,Inactive
52fa1537-df9a-4d70-ab79-05fb67f9e58f,849dd8e2-b8a4-49ba-b842-ed94489a234e,4483541551219398544,2023-05-13,14511.45,14511.45,Inactive
e7eb1b14-31d0-4824-ae0e-f77e0a582f0b,842909b5-7982-41e8-b818-631aad54c550,213162465407311,2021-12-09,6029.74,6029.74,Inactive
022c333c-4b70-489f-80f0-f1d5d8be76c5,2ff22ab8-96d4-4e55-8b2c-d7155c398151,676292796692,2020-06-28,96715.5,10623.83,Blocked
9848c1c0-c364-4c2e-b861-f8a6cefa2862,f464590f-685e-4c58-a81e-6fb81a3b5877,676313167709,2021-03-02,69455.84,69455.84,Blocked
e999d0b2-b5e2-4bfd-b2be-6f6dac130dd2,b1121e9e-441f-4a14-9f1f-f9c1dd90a231,6011495389342805,2021-03-25,23058.93,23058.93,Blocked
bb49d31c-0cbb-40f8-8a31-691fe3e9aab0,28773add-6aed-4403-bc77-9bfbfe83ea05,6503777985961186,2021-12-23,23153.55,23153.55,Inactive
b7328451-5a42-41b1-bc81-aa369226796b,a6980d88-d855-44d3-8279-ec09e6a6a29f,675938946141,2020-08-25,29597.01,13554.56,Active
31ecb563-db56-43fb-a7f7-22ea7312e0fe,39ab1eb5-462c-4cb6-8218-c21bb2cfb12b,4689941314148565,2021-06-24,2266.44,2266.44,Active
dfb7d3d7-ac31-443a-a890-f7f35d21889a,dc35a697-5d38-4450-87ba-af3410f722c0,4759280375519496,2020-06-20,17330.15,17330.15,Blocked
ee39ce91-2548-4a71-8691-0614f0cad7c6,0c1a0d66-7107-43f5-9e18-37c09fdf28ef,4611214657819,2020-04-10,37796.79,37796.79,Blocked
66658520-fb80-4cdd-8eca-8fb5f1d35859,012bf97d-062c-47f0-a15f-53b0cdcdcfab,4967476681776212,2023-11-23,96446.27,35426.5,Blocked
4eea5214-7625-400c-b5ef-d90a707aa8ec,96df02a8-c581-4cc6-bc2b-40c0a660bae5,180057256320310,2023-04-01,42337.59,29047.72,Blocked
7b64561f-ab87-460f-9613-ca372798e912,1ccbd4bc-39e3-498e-b957-1f0f9147c9bb,4709016402733417366,2023-08-15,19267.71,19267.71,Inactive
e9dfb976-330f-4842-98de-7326c7f8d2fd,b3ab633f-7134-4c77-b2c5-47b6d8792b0b,349884069649058,2023-03-02,92725.28,67074.29,Active
2c9318e4-bbfd-429c-b03a-7529dd4611b5,dae8f025-bf98-4ed2-a935-70b95cec144b,6011507495273383,2020-07-12,49963.88,49963.88,Blocked
e4414a3a-d9d0-4899-994c-5d1d6aac506e,988ba764-0173-4c23-87d2-dad1af47d33f,3511239496093543,2023-05-04,98110.25,96669.33,Active
e7ace8af-4cfa-4c25-92ef-0ca7dab6d7a1,85969ee5-c293-480d-a5b2-d9c906d3adac,4526848054337646,2023-06-07,46901.09,10116.44,Blocked
f7dc6b2c-673a-4345-9ecc-54e41cf85618,779a46c2-0a90-4cfd-a7f2-70af8f28b91e,3578126453120924,2022-02-09,9747.79,9747.79,Blocked
fbd69167-13db-4297-8e61-3c2ab49ac5b6,0beee8e8-1c3b-44d6-8b74-85fdf647828f,4999230397469535,2021-04-18,10902.94,1074.16,Blocked
185e6de5-ca69-4b72-8036-ea6965384bba,5c236f47-99f0-4ffb-844b-da416749f4d1,3502198978853603,2020-12-07,43320.05,43320.05,Inactive
4404b5ca-e7ea-4cd0-ad72-a2fbca7b9de3,7524843a-5351-4abf-a915-5c159616d59f,180096347664914,2022-06-29,55579.19,55579.19,Blocked
25e9aa78-8815-4b59-ac39-0ef796032d4e,390e55b2-dd94-4aae-800d-ef05bf2a2e04,2381343160639257,2020-03-24,55438.37,55438.37,Active
9e979c92-dbb6-49ef-ba3d-e9df3045797b,9b81ad59-2ccd-4ffe-b8ee-bcc21de018ce,4224565988302,2023-08-30,35153.93,35153.93,Blocked
2277b3c0-6461-4cc5-8cff-56fb7a8de0ed,8bb7ee36-d351-4768-842d-beb3929cd5b0,6500744780431693,2021-10-24,11104.63,11104.63,Inactive
257d1b1b-5af6-44a6-bcac-26db6c43f0ce,e80939d5-3c0e-4e45-a3f6-86ff6770dd99,36979024858378,2022-09-21,5122.78,5122.78,Inactive
7e6f81e7-5c9a-413a-b47d-4b2ae1799e74,054fc5c8-cc4f-4160-9fa0-9fd9366dc412,3555913166385853,2022-01-03,39167.41,39167.41,Active
8001d24f-8df8-4044-9051-ffe7dae320b3,c2391f9c-1b44-4ac3-9a06-62fdc59db24c,3523283738318124,2024-06-14,66659.77,66659.77,Blocked
386ee769-41cb-4d80-bb9b-c680d1903882,25f38d4a-8f76-43c5-9d04-6b86a0647917,4790989949719421,2020-08-09,25372.41,9521.6,Active
a0c1acd0-1104-4135-b26c-577b45d109d4,3941327f-f2fa-4390-b4ac-880f20ac7ff9,4383351093485,2023-02-22,11135.99,11135.99,Blocked
89922da5-4851-4c7e-8726-a0c8cf06832a,e03d2392-dfad-49b2-996f-8d6816f77857,4936705052653,2022-04-13,85727.41,68100.77,Active
21ed2b7b-9f84-482b-ae6b-2498ce92df83,f1bc7073-c4a4-47c4-8ed5-320ae3744f8f,3553420619809473,2021-04-09,79964.37,79964.37,Blocked
b859b28d-7451-4a4b-bafb-01dbb5f89906,9bab18d3-6a49-409a-a536-745378bb9eb0,4547120820812,2022-09-21,71232.78,71232.78,Blocked
4a466623-0f30-4913-b1d5-7403ef833bf4,c948b4cd-b5f5-4817-8a2d-2a05ea425c2e,4787150543788727,2022-04-07,96912.27,15719.43,Blocked
692df1cd-8ed1-45db-8069-fc7675826b25,ed49fee6-cb30-4ddc-8207-db13501ee2d5,676106148999,2023-09-15,79161.21,44011.02,Inactive
eeface64-68d5-41d9-8055-3e8f008b2c02,be41e32a-77db-43ec-9900-5bbc9858c10d,4285437029302,2020-04-15,64712.28,50722.19,Inactive
202f1655-bfe4-4b3e-b72f-1ff2596a891e,e0f7d24b-a4b3-4fe2-8498-57460a68bdbc,4120773916623589,2020-04-11,44838.21,44838.21,Blocked
51c6d120-4b0b-4d3c-b21a-2d50a7b65387,5586765a-8295-4eda-98ab-3ee1aeb885ad,30339674933524,2020-09-13,48153.28,48153.28,Active
78936859-0039-490c-a498-b3e6a06504e2,c52977cc-53ff-4662-b9a6-0c428865a3df,4559353369912,2020-11-06,20388.97,20388.97,Blocked
895b25b3-63a2-4087-a0fd-1566df18112f,d7738368-613b-4d71-a4f3-ed47cd0fd99a,3516230837388895,2020-06-10,39820.55,39820.55,Blocked
06099b46-8ae5-45a5-bac9-3701078cb706,85c1d345-bbb0-4ae6-af8c-98123422cf38,213149538027994,2022-12-18,57975.92,31027.32,Active
96e25f7b-8630-4e68-992d-e6c3235580c6,83d50141-8ec2-42ef-ad73-fab800fdce0e,4022896127512219252,2022-05-22,75076.59,111.46,Blocked
d9aac49f-3149-4edd-8ec4-b3dd4047a55e,efa8cc33-4a53-41e2-9f4f-ac2deb30fe0c,4752574077974190,2023-04-22,62526.95,62526.95,Inactive
be5c8f9d-0a36-42ec-a66c-d98b33f3d682,a33ad4dc-0c3d-418f-976b-e00d09aefb7c,3589827517478334,2024-06-17,22289.52,22289.52,Blocked
87e0b350-c098-4097-b5c5-a4aab613454a,001a36a0-2fc5-4dc6-8bcc-5a44dd4764ee,5553606227801747,2024-06-12,22652.16,22652.16,Active
b69d2c1c-51aa-46ff-8e7f-a20241db7f58,4148e71b-232c-4212-b208-bcaec7e2214a,4800188239593111,2022-11-01,80318.5,56699.21,Inactive
b8df7d84-d7b4-48ce-bb87-a4323debac52,af4a0c06-45c0-4d9a-8288-eff223f1ece5,30031239435067,2020-05-21,6026.33,6026.33,Blocked
4687e1c2-00c7-40fc-baa3-be9667e58e4b,1ccbd4bc-39e3-498e-b957-1f0f9147c9bb,3532877522163692,2020-03-14,26220.57,26220.57,Inactive
d5a81ef4-39dd-40a0-842b-81b91bbf2ab2,ae3e2347-90ba-49e8-857f-107b8cbf5b48,3574791651792537,2020-11-04,28112.47,28112.47,Blocked
d02c57d4-7617-4024-938e-dd76ad16f576,c6616dc4-a4f9-46d2-8e49-1af592aca50d,3587837036700490,2023-05-13,61011.59,33786.35,Blocked
e168b665-d394-455c-a77c-4e4d9256fabd,222a6d86-b4ac-411d-83fa-06b414a96b22,4809428684385685032,2021-08-31,15520.5,15520.5,Active
538ad1e1-bda7-4350-830e-91aa5630c14f,3ab3660e-a224-43ce-a88b-5172433155a8,4824436609980281,2020-11-15,39335.81,39335.81,Blocked
bf08f347-eee5-49c6-910e-28e335383a41,9b854926-1416-47f1-b27f-2e8e95ea5fa0,30110058262230,2022-12-28,95194.68,71838.93,Inactive
db3b9ac5-db14-43a1-81b2-9ed8aea324ad,299f8071-5c17-43d0-af95-1858143f5bac,3504255448039177,2021-03-21,84786.93,70871.91,Blocked
0dbdd043-0e1e-4e8a-9442-9173138f0578,61688329-4c78-4ca7-808b-c5db45c795e1,4601211014886111,2021-11-03,3869.3,3869.3,Inactive
acf623e5-e365-4d2e-a0d8-ffe9ea7f4dc5,d63a7df4-7181-4002-b2fa-f3df9229468b,370717106997704,2021-06-11,16700.99,16700.99,Inactive
67b84432-1d42-4be5-b25a-eccee60777b8,4184451f-483c-4ef0-b9dc-d1dba0bc0e4a,30510564457218,2021-06-15,60506.3,60506.3,Active
7c8274c1-9494-441c-b83d-a31d77467a5a,9c2b080b-0d76-4edd-b5a3-b592dcb88982,676203373268,2020-01-18,77798.23,77798.23,Active
eac13cc0-f2f1-44c3-9376-bc97f28c6260,278f4d7b-d794-49b5-81e2-d0762a295ef8,4750674598398644124,2021-07-29,73715.72,14025.64,Inactive
462a3076-7eb0-4600-8f02-e654ae2e8bfb,050872dc-1525-4153-a3ae-78b94116040a,6011842050779031,2020-04-22,26912.6,26912.6,Active
902318c9-bf4b-4e25-8d97-238e9fc01271,0a78a5d7-3ea6-4dd3-9e36-3162003df282,4897485723896794589,2021-04-19,28681.44,28681.44,Inactive
c1e333e6-b604-4569-ad0b-84b22100e679,4b33d790-1bc7-4896-8d7e-4346dab6852b,3571416422113333,2020-10-04,64991.58,23726.64,Inactive
c55d64ed-7de4-4069-8ddc-0a6e68ce2570,e48d09a7-483d-462c-ad0e-4db7b5aa790c,4732686590607431,2021-08-08,25064.29,25064.29,Active
df58fc67-f36e-4423-9828-58e02ab2dff0,5d30017c-1e1c-4341-8586-8c2b38ac5436,4479271654048870792,2021-03-05,21134.58,21134.58,Inactive
deb2746e-505d-4c9b-a6ce-172a1a302fc0,5b293a70-173b-4b06-91b0-a9c710d746cc,4294904888284478,2020-04-20,3445.66,3445.66,Inactive
5f668a47-2984-4984-ae48-2325b7e82243,96323c0c-12d5-4e4c-8a57-2ab3a347a26d,36019598085510,2020-06-19,43995.92,18205.2,Blocked
fd90f652-80d4-435b-bfae-a2bac5a5c2a3,70332323-b82f-4bd1-9ed0-7156cb4950b0,213194541075150,2021-03-16,48499.85,48499.85,Active
80dbc8c8-732e-4a06-9f71-5b13105ae54d,96830692-69d7-49b6-abed-d27dae01de5d,6511022284147363,2023-10-08,53136.52,53136.52,Blocked
ba360e30-7ea9-4ccc-b8e5-1a790f423eb7,e89b0657-9b12-4061-94da-9a1b6305c04f,3571521010762738,2020-10-27,18135.49,2431.13,Active
c099e5d4-5843-48e8-b9f3-9dbd7c351128,c1b6a271-a7eb-4fdf-b964-3b9470a747d6,371428620564892,2023-06-12,86912.22,86912.22,Blocked
82df12ad-1150-445e-b0db-07a386bdf6f9,ed1afb0f-6e6c-4b58-8a52-4b25966a0918,4533682422274345328,2023-01-12,70477.91,27596.9,Active
f4c6b99c-e680-4fa9-90fa-94512e071850,836655db-a413-4b81-a2f0-6e3326923180,3510681077780850,2023-01-04,40618.43,40618.43,Active
ee1322a8-82c4-43bd-9f85-85397fe97937,90a126e1-c9b2-405e-92c6-86d8745a33db,36749945109700,2020-05-19,2374.34,979.12,Blocked
50f3410d-c94e-483c-8d99-8e79123a36e6,9840cd64-6170-4c89-935b-e62494957d2d,4826367366405816,2021-07-11,29670.39,29670.39,Active
fda04988-20cc-4ad7-a7f4-b54c3bc40ffe,291da795-f4fc-404c-a366-f08ee7024020,3580619940963522,2020-02-17,95275.02,57651.22,Inactive
3efbcf5c-e049-4995-9b02-9b92da231302,ecc056e2-4524-4f02-9745-ff0e00792c3a,2521589442335558,2021-01-10,20135.82,20135.82,Active
8a1f93b4-026a-4dab-a400-feab28b1bf06,ba6bed8c-c92e-4dce-b818-656d938d1ec0,4332299769995,2024-05-21,9130.25,9130.25,Active
e660b542-eb6a-4428-bf16-087da315de61,ef37f4aa-3c63-4a1d-9b38-38886bb55f47,5593313828941186,2021-11-24,15402.54,15402.54,Inactive
882552b4-c88c-4737-a88c-7961d1a0deb3,5b74a8ff-f37b-4f94-be22-e146d166ed76,2413932765296877,2022-09-02,22012.33,22012.33,Active
ee0a7b22-97f6-4bcf-bdd4-1e2b5aef0d02,4184451f-483c-4ef0-b9dc-d1dba0bc0e4a,4880778054419542,2021-08-23,5742.01,5742.01,Blocked
1b52697b-2f21-4165-8388-ae66300dd436,c91581ca-800d-40c3-a40c-c4f11dc3e2b0,213145585024009,2022-04-19,6995.33,6995.33,Active
4242d232-2e5b-4002-87a0-762d03cb4418,26ef6bc3-6c29-4d02-a1c3-02593685fbaf,560849843266,2021-07-24,51788.04,51788.04,Active
6e150e4a-6b0a-4efa-b20b-efe144640cfa,e8f7fc3e-5c98-49e5-9f96-b47dccc07817,30575465666407,2021-07-09,20723.57,20723.57,Blocked
4ecc0272-e906-40f5-9527-9fac902e6648,16d73994-50ff-4e32-a5e8-3262c994a528,4786103747826448,2023-06-17,6173.3,6173.3,Blocked
3c651aaf-33b6-4da8-b848-f19a9aa153b9,e0071c15-95fe-4c11-8c81-e3a1d39be50d,345240942941994,2022-01-23,10161.51,10161.51,Blocked
18ae8d78-daba-485b-83f1-cf3446f1d542,a31482db-8031-49d7-9420-cc0202f6f768,30017850578814,2020-01-20,29546.6,15014.0,Inactive
fe3dc511-5ad1-46bb-926c-282011b5306b,52183126-a313-4949-8d4d-37caa21ea329,4858452132823798,2021-01-17,10318.77,10318.77,Inactive
9d808c07-9e78-4ded-b4f7-481c8d3d0a35,85969ee5-c293-480d-a5b2-d9c906d3adac,6011470909695651,2021-08-09,76537.51,76537.51,Inactive
dda2c683-1be4-464e-8f53-ee5d87be183b,dd9addd7-4e9d-4a8b-9e33-361e4b8a7b31,502016189743,2023-05-27,14233.4,8735.89,Blocked
b82a27f3-6c0e-4151-8d1a-a3ffa59c8d73,a7fb1107-ff3d-45d9-b0b9-dc4ec5fd316c,30577564053727,2021-03-19,58039.74,58039.74,Active
c5332b30-8102-4632-93cd-ac5b0850d2ff,71a00180-eaa9-4f86-baa8-94e8bde801e0,4660601892221662,2024-02-02,61614.03,61614.03,Inactive
ea167244-72c8-4cdc-8d2d-58a3d8243dfb,c0faa7e3-0df0-400c-a974-785172c03af7,4199120821034,2023-10-19,58484.85,31353.65,Active
8872aea7-114b-479f-9f12-2632fdf6f46b,85548e71-8b9f-4c94-9dbf-32ef0d30075a,630466022799,2020-07-18,93921.12,14834.14,Inactive
